geo_level,geography_id,geography_name,missing_year
cbsa,13060,Bay City  TX,2009
cbsa,13060,Bay City  TX,2010
cbsa,13060,Bay City  TX,2011
cbsa,13060,Bay City  TX,2012
cbsa,13060,Bay City  TX,2013
cbsa,13060,Bay City  TX,2014
cbsa,13060,Bay City  TX,2015
cbsa,13060,Bay City  TX,2016
cbsa,13060,Bay City  TX,2017
cbsa,13060,Bay City  TX,2018
cbsa,13060,Bay City  TX,2019
cbsa,13060,Bay City  TX,2020
cbsa,13060,Bay City  TX,2021
cbsa,13060,Bay City  TX,2022
cbsa,13060,Bay City  TX,2023
cbsa,14780,Brenham  TX,2004
cbsa,14780,Brenham  TX,2005
cbsa,14780,Brenham  TX,2006
cbsa,14780,Brenham  TX,2007
cbsa,14780,Brenham  TX,2008
cbsa,14780,Brenham  TX,2009
cbsa,14780,Brenham  TX,2010
cbsa,14780,Brenham  TX,2011
cbsa,14780,Brenham  TX,2012
cbsa,14780,Brenham  TX,2013
cbsa,14780,Brenham  TX,2014
cbsa,14780,Brenham  TX,2015
cbsa,14780,Brenham  TX,2016
cbsa,14780,Brenham  TX,2017
cbsa,14780,Brenham  TX,2018
cbsa,14780,Brenham  TX,2019
cbsa,14780,Brenham  TX,2020
cbsa,14780,Brenham  TX,2021
cbsa,14780,Brenham  TX,2022
cbsa,14780,Brenham  TX,2023
cbsa,20900,El Campo  TX,2004
cbsa,20900,El Campo  TX,2005
cbsa,20900,El Campo  TX,2006
cbsa,20900,El Campo  TX,2007
cbsa,20900,El Campo  TX,2008
cbsa,20900,El Campo  TX,2009
cbsa,20900,El Campo  TX,2010
cbsa,20900,El Campo  TX,2011
cbsa,20900,El Campo  TX,2012
cbsa,20900,El Campo  TX,2013
cbsa,20900,El Campo  TX,2014
cbsa,20900,El Campo  TX,2015
cbsa,20900,El Campo  TX,2016
cbsa,20900,El Campo  TX,2017
cbsa,20900,El Campo  TX,2018
cbsa,20900,El Campo  TX,2019
cbsa,20900,El Campo  TX,2020
cbsa,20900,El Campo  TX,2021
cbsa,20900,El Campo  TX,2022
cbsa,20900,El Campo  TX,2023
cbsa,26660,Huntsville  TX,2004
cbsa,26660,Huntsville  TX,2005
cbsa,26660,Huntsville  TX,2006
cbsa,26660,Huntsville  TX,2007
cbsa,26660,Huntsville  TX,2008
cbsa,26660,Huntsville  TX,2009
cbsa,26660,Huntsville  TX,2010
cbsa,26660,Huntsville  TX,2011
cbsa,26660,Huntsville  TX,2012
cbsa,26660,Huntsville  TX,2013
cbsa,26660,Huntsville  TX,2014
cbsa,26660,Huntsville  TX,2015
cbsa,26660,Huntsville  TX,2016
cbsa,26660,Huntsville  TX,2017
cbsa,26660,Huntsville  TX,2018
cbsa,26660,Huntsville  TX,2019
cbsa,26660,Huntsville  TX,2020
cbsa,26660,Huntsville  TX,2021
cbsa,26660,Huntsville  TX,2022
cbsa,26660,Huntsville  TX,2023
cbsa,10700,Albertville  AL,2004
cbsa,10700,Albertville  AL,2005
cbsa,10700,Albertville  AL,2006
cbsa,10700,Albertville  AL,2007
cbsa,10700,Albertville  AL,2008
cbsa,10700,Albertville  AL,2009
cbsa,10700,Albertville  AL,2010
cbsa,10700,Albertville  AL,2011
cbsa,10700,Albertville  AL,2012
cbsa,10700,Albertville  AL,2013
cbsa,10700,Albertville  AL,2014
cbsa,10700,Albertville  AL,2015
cbsa,10700,Albertville  AL,2016
cbsa,10700,Albertville  AL,2017
cbsa,10700,Albertville  AL,2018
cbsa,10700,Albertville  AL,2019
cbsa,10700,Albertville  AL,2020
cbsa,10700,Albertville  AL,2021
cbsa,10700,Albertville  AL,2022
cbsa,10700,Albertville  AL,2023
cbsa,22190,Fayetteville  TN,2004
cbsa,22190,Fayetteville  TN,2005
cbsa,22190,Fayetteville  TN,2006
cbsa,22190,Fayetteville  TN,2007
cbsa,22190,Fayetteville  TN,2008
cbsa,22190,Fayetteville  TN,2009
cbsa,22190,Fayetteville  TN,2010
cbsa,22190,Fayetteville  TN,2011
cbsa,22190,Fayetteville  TN,2012
cbsa,22190,Fayetteville  TN,2013
cbsa,22190,Fayetteville  TN,2014
cbsa,22190,Fayetteville  TN,2015
cbsa,22190,Fayetteville  TN,2016
cbsa,22190,Fayetteville  TN,2017
cbsa,22190,Fayetteville  TN,2018
cbsa,22190,Fayetteville  TN,2019
cbsa,22190,Fayetteville  TN,2020
cbsa,22190,Fayetteville  TN,2021
cbsa,22190,Fayetteville  TN,2022
cbsa,22190,Fayetteville  TN,2023
cbsa,22840,Fort Payne  AL,2004
cbsa,22840,Fort Payne  AL,2005
cbsa,22840,Fort Payne  AL,2006
cbsa,22840,Fort Payne  AL,2007
cbsa,22840,Fort Payne  AL,2008
cbsa,22840,Fort Payne  AL,2009
cbsa,22840,Fort Payne  AL,2010
cbsa,22840,Fort Payne  AL,2011
cbsa,22840,Fort Payne  AL,2012
cbsa,22840,Fort Payne  AL,2013
cbsa,22840,Fort Payne  AL,2014
cbsa,22840,Fort Payne  AL,2015
cbsa,22840,Fort Payne  AL,2016
cbsa,22840,Fort Payne  AL,2017
cbsa,22840,Fort Payne  AL,2018
cbsa,22840,Fort Payne  AL,2019
cbsa,22840,Fort Payne  AL,2020
cbsa,22840,Fort Payne  AL,2021
cbsa,22840,Fort Payne  AL,2022
cbsa,22840,Fort Payne  AL,2023
cbsa,13940,Blackfoot  ID,2004
cbsa,13940,Blackfoot  ID,2005
cbsa,13940,Blackfoot  ID,2006
cbsa,13940,Blackfoot  ID,2007
cbsa,13940,Blackfoot  ID,2008
cbsa,13940,Blackfoot  ID,2009
cbsa,13940,Blackfoot  ID,2010
cbsa,13940,Blackfoot  ID,2011
cbsa,13940,Blackfoot  ID,2012
cbsa,13940,Blackfoot  ID,2013
cbsa,13940,Blackfoot  ID,2014
cbsa,13940,Blackfoot  ID,2015
cbsa,13940,Blackfoot  ID,2016
cbsa,13940,Blackfoot  ID,2017
cbsa,13940,Blackfoot  ID,2018
cbsa,13940,Blackfoot  ID,2019
cbsa,13940,Blackfoot  ID,2020
cbsa,13940,Blackfoot  ID,2021
cbsa,13940,Blackfoot  ID,2022
cbsa,13940,Blackfoot  ID,2023
cbsa,39940,Rexburg  ID,2004
cbsa,39940,Rexburg  ID,2005
cbsa,39940,Rexburg  ID,2006
cbsa,39940,Rexburg  ID,2007
cbsa,39940,Rexburg  ID,2008
cbsa,39940,Rexburg  ID,2009
cbsa,39940,Rexburg  ID,2010
cbsa,39940,Rexburg  ID,2011
cbsa,39940,Rexburg  ID,2012
cbsa,39940,Rexburg  ID,2013
cbsa,39940,Rexburg  ID,2014
cbsa,39940,Rexburg  ID,2015
cbsa,39940,Rexburg  ID,2016
cbsa,39940,Rexburg  ID,2017
cbsa,39940,Rexburg  ID,2018
cbsa,39940,Rexburg  ID,2019
cbsa,39940,Rexburg  ID,2020
cbsa,39940,Rexburg  ID,2021
cbsa,39940,Rexburg  ID,2022
cbsa,39940,Rexburg  ID,2023
cbsa,18820,Crawfordsville  IN,2004
cbsa,18820,Crawfordsville  IN,2005
cbsa,18820,Crawfordsville  IN,2006
cbsa,18820,Crawfordsville  IN,2007
cbsa,18820,Crawfordsville  IN,2008
cbsa,18820,Crawfordsville  IN,2009
cbsa,18820,Crawfordsville  IN,2010
cbsa,18820,Crawfordsville  IN,2011
cbsa,18820,Crawfordsville  IN,2012
cbsa,18820,Crawfordsville  IN,2013
cbsa,18820,Crawfordsville  IN,2014
cbsa,18820,Crawfordsville  IN,2015
cbsa,18820,Crawfordsville  IN,2016
cbsa,18820,Crawfordsville  IN,2017
cbsa,18820,Crawfordsville  IN,2018
cbsa,18820,Crawfordsville  IN,2019
cbsa,18820,Crawfordsville  IN,2020
cbsa,18820,Crawfordsville  IN,2021
cbsa,18820,Crawfordsville  IN,2022
cbsa,18820,Crawfordsville  IN,2023
cbsa,24600,Greencastle  IN,2004
cbsa,24600,Greencastle  IN,2005
cbsa,24600,Greencastle  IN,2006
cbsa,24600,Greencastle  IN,2007
cbsa,24600,Greencastle  IN,2008
cbsa,24600,Greencastle  IN,2009
cbsa,24600,Greencastle  IN,2010
cbsa,24600,Greencastle  IN,2011
cbsa,24600,Greencastle  IN,2012
cbsa,24600,Greencastle  IN,2013
cbsa,24600,Greencastle  IN,2014
cbsa,24600,Greencastle  IN,2015
cbsa,24600,Greencastle  IN,2016
cbsa,24600,Greencastle  IN,2017
cbsa,24600,Greencastle  IN,2018
cbsa,24600,Greencastle  IN,2019
cbsa,24600,Greencastle  IN,2020
cbsa,24600,Greencastle  IN,2021
cbsa,24600,Greencastle  IN,2022
cbsa,24600,Greencastle  IN,2023
cbsa,24700,Greensburg  IN,2004
cbsa,24700,Greensburg  IN,2005
cbsa,24700,Greensburg  IN,2006
cbsa,24700,Greensburg  IN,2007
cbsa,24700,Greensburg  IN,2008
cbsa,24700,Greensburg  IN,2009
cbsa,24700,Greensburg  IN,2010
cbsa,24700,Greensburg  IN,2011
cbsa,24700,Greensburg  IN,2012
cbsa,24700,Greensburg  IN,2013
cbsa,24700,Greensburg  IN,2014
cbsa,24700,Greensburg  IN,2015
cbsa,24700,Greensburg  IN,2016
cbsa,24700,Greensburg  IN,2017
cbsa,24700,Greensburg  IN,2018
cbsa,24700,Greensburg  IN,2019
cbsa,24700,Greensburg  IN,2020
cbsa,24700,Greensburg  IN,2021
cbsa,24700,Greensburg  IN,2022
cbsa,24700,Greensburg  IN,2023
cbsa,35220,New Castle  IN,2004
cbsa,35220,New Castle  IN,2005
cbsa,35220,New Castle  IN,2006
cbsa,35220,New Castle  IN,2007
cbsa,35220,New Castle  IN,2008
cbsa,35220,New Castle  IN,2009
cbsa,35220,New Castle  IN,2010
cbsa,35220,New Castle  IN,2011
cbsa,35220,New Castle  IN,2012
cbsa,35220,New Castle  IN,2013
cbsa,35220,New Castle  IN,2014
cbsa,35220,New Castle  IN,2015
cbsa,35220,New Castle  IN,2016
cbsa,35220,New Castle  IN,2017
cbsa,35220,New Castle  IN,2018
cbsa,35220,New Castle  IN,2019
cbsa,35220,New Castle  IN,2020
cbsa,35220,New Castle  IN,2021
cbsa,35220,New Castle  IN,2022
cbsa,35220,New Castle  IN,2023
cbsa,37940,Peru  IN,2004
cbsa,37940,Peru  IN,2005
cbsa,37940,Peru  IN,2006
cbsa,37940,Peru  IN,2007
cbsa,37940,Peru  IN,2008
cbsa,37940,Peru  IN,2009
cbsa,37940,Peru  IN,2010
cbsa,37940,Peru  IN,2011
cbsa,37940,Peru  IN,2012
cbsa,37940,Peru  IN,2013
cbsa,37940,Peru  IN,2014
cbsa,37940,Peru  IN,2015
cbsa,37940,Peru  IN,2016
cbsa,37940,Peru  IN,2017
cbsa,37940,Peru  IN,2018
cbsa,37940,Peru  IN,2019
cbsa,37940,Peru  IN,2020
cbsa,37940,Peru  IN,2021
cbsa,37940,Peru  IN,2022
cbsa,37940,Peru  IN,2023
cbsa,42980,Seymour  IN,2004
cbsa,42980,Seymour  IN,2005
cbsa,42980,Seymour  IN,2006
cbsa,42980,Seymour  IN,2007
cbsa,42980,Seymour  IN,2008
cbsa,42980,Seymour  IN,2009
cbsa,42980,Seymour  IN,2010
cbsa,42980,Seymour  IN,2011
cbsa,42980,Seymour  IN,2012
cbsa,42980,Seymour  IN,2013
cbsa,42980,Seymour  IN,2014
cbsa,42980,Seymour  IN,2015
cbsa,42980,Seymour  IN,2016
cbsa,42980,Seymour  IN,2017
cbsa,42980,Seymour  IN,2018
cbsa,42980,Seymour  IN,2019
cbsa,42980,Seymour  IN,2020
cbsa,42980,Seymour  IN,2021
cbsa,42980,Seymour  IN,2022
cbsa,42980,Seymour  IN,2023
cbsa,18660,Cortland  NY,2004
cbsa,18660,Cortland  NY,2005
cbsa,18660,Cortland  NY,2006
cbsa,18660,Cortland  NY,2007
cbsa,18660,Cortland  NY,2008
cbsa,18660,Cortland  NY,2009
cbsa,18660,Cortland  NY,2010
cbsa,18660,Cortland  NY,2011
cbsa,18660,Cortland  NY,2012
cbsa,18660,Cortland  NY,2013
cbsa,18660,Cortland  NY,2014
cbsa,18660,Cortland  NY,2015
cbsa,18660,Cortland  NY,2016
cbsa,18660,Cortland  NY,2017
cbsa,18660,Cortland  NY,2018
cbsa,18660,Cortland  NY,2019
cbsa,18660,Cortland  NY,2020
cbsa,18660,Cortland  NY,2021
cbsa,18660,Cortland  NY,2022
cbsa,18660,Cortland  NY,2023
cbsa,15020,Brookhaven  MS,2004
cbsa,15020,Brookhaven  MS,2005
cbsa,15020,Brookhaven  MS,2006
cbsa,15020,Brookhaven  MS,2007
cbsa,15020,Brookhaven  MS,2008
cbsa,15020,Brookhaven  MS,2009
cbsa,15020,Brookhaven  MS,2010
cbsa,15020,Brookhaven  MS,2011
cbsa,15020,Brookhaven  MS,2012
cbsa,15020,Brookhaven  MS,2013
cbsa,15020,Brookhaven  MS,2014
cbsa,15020,Brookhaven  MS,2015
cbsa,15020,Brookhaven  MS,2016
cbsa,15020,Brookhaven  MS,2017
cbsa,15020,Brookhaven  MS,2018
cbsa,15020,Brookhaven  MS,2019
cbsa,15020,Brookhaven  MS,2020
cbsa,15020,Brookhaven  MS,2021
cbsa,15020,Brookhaven  MS,2022
cbsa,15020,Brookhaven  MS,2023
cbsa,46980,Vicksburg  MS,2004
cbsa,46980,Vicksburg  MS,2005
cbsa,46980,Vicksburg  MS,2006
cbsa,46980,Vicksburg  MS,2007
cbsa,46980,Vicksburg  MS,2008
cbsa,46980,Vicksburg  MS,2009
cbsa,46980,Vicksburg  MS,2010
cbsa,46980,Vicksburg  MS,2011
cbsa,46980,Vicksburg  MS,2012
cbsa,46980,Vicksburg  MS,2013
cbsa,46980,Vicksburg  MS,2014
cbsa,46980,Vicksburg  MS,2015
cbsa,46980,Vicksburg  MS,2016
cbsa,46980,Vicksburg  MS,2017
cbsa,46980,Vicksburg  MS,2018
cbsa,46980,Vicksburg  MS,2019
cbsa,46980,Vicksburg  MS,2020
cbsa,46980,Vicksburg  MS,2021
cbsa,46980,Vicksburg  MS,2022
cbsa,46980,Vicksburg  MS,2023
cbsa,28680,Kingsland  GA,2004
cbsa,28680,Kingsland  GA,2005
cbsa,28680,Kingsland  GA,2006
cbsa,28680,Kingsland  GA,2007
cbsa,28680,Kingsland  GA,2008
cbsa,28680,Kingsland  GA,2009
cbsa,28680,Kingsland  GA,2010
cbsa,28680,Kingsland  GA,2011
cbsa,28680,Kingsland  GA,2012
cbsa,28680,Kingsland  GA,2013
cbsa,28680,Kingsland  GA,2014
cbsa,28680,Kingsland  GA,2015
cbsa,28680,Kingsland  GA,2016
cbsa,28680,Kingsland  GA,2017
cbsa,28680,Kingsland  GA,2018
cbsa,28680,Kingsland  GA,2019
cbsa,28680,Kingsland  GA,2020
cbsa,28680,Kingsland  GA,2021
cbsa,28680,Kingsland  GA,2022
cbsa,28680,Kingsland  GA,2023
cbsa,37260,Palatka  FL,2004
cbsa,37260,Palatka  FL,2005
cbsa,37260,Palatka  FL,2006
cbsa,37260,Palatka  FL,2007
cbsa,37260,Palatka  FL,2008
cbsa,37260,Palatka  FL,2009
cbsa,37260,Palatka  FL,2010
cbsa,37260,Palatka  FL,2011
cbsa,37260,Palatka  FL,2012
cbsa,37260,Palatka  FL,2013
cbsa,37260,Palatka  FL,2014
cbsa,37260,Palatka  FL,2015
cbsa,37260,Palatka  FL,2016
cbsa,37260,Palatka  FL,2017
cbsa,37260,Palatka  FL,2018
cbsa,37260,Palatka  FL,2019
cbsa,37260,Palatka  FL,2020
cbsa,37260,Palatka  FL,2021
cbsa,37260,Palatka  FL,2022
cbsa,37260,Palatka  FL,2023
cbsa,24620,Greeneville  TN,2004
cbsa,24620,Greeneville  TN,2005
cbsa,24620,Greeneville  TN,2006
cbsa,24620,Greeneville  TN,2007
cbsa,24620,Greeneville  TN,2008
cbsa,24620,Greeneville  TN,2009
cbsa,24620,Greeneville  TN,2010
cbsa,24620,Greeneville  TN,2011
cbsa,24620,Greeneville  TN,2012
cbsa,24620,Greeneville  TN,2013
cbsa,24620,Greeneville  TN,2014
cbsa,24620,Greeneville  TN,2015
cbsa,24620,Greeneville  TN,2016
cbsa,24620,Greeneville  TN,2017
cbsa,24620,Greeneville  TN,2018
cbsa,24620,Greeneville  TN,2019
cbsa,24620,Greeneville  TN,2020
cbsa,24620,Greeneville  TN,2021
cbsa,24620,Greeneville  TN,2022
cbsa,24620,Greeneville  TN,2023
cbsa,43740,Somerset  PA,2004
cbsa,43740,Somerset  PA,2005
cbsa,43740,Somerset  PA,2006
cbsa,43740,Somerset  PA,2007
cbsa,43740,Somerset  PA,2008
cbsa,43740,Somerset  PA,2009
cbsa,43740,Somerset  PA,2010
cbsa,43740,Somerset  PA,2011
cbsa,43740,Somerset  PA,2012
cbsa,43740,Somerset  PA,2013
cbsa,43740,Somerset  PA,2014
cbsa,43740,Somerset  PA,2015
cbsa,43740,Somerset  PA,2016
cbsa,43740,Somerset  PA,2017
cbsa,43740,Somerset  PA,2018
cbsa,43740,Somerset  PA,2019
cbsa,43740,Somerset  PA,2020
cbsa,43740,Somerset  PA,2021
cbsa,43740,Somerset  PA,2022
cbsa,43740,Somerset  PA,2023
cbsa,37500,Paragould  AR,2004
cbsa,37500,Paragould  AR,2005
cbsa,37500,Paragould  AR,2006
cbsa,37500,Paragould  AR,2007
cbsa,37500,Paragould  AR,2008
cbsa,37500,Paragould  AR,2009
cbsa,37500,Paragould  AR,2010
cbsa,37500,Paragould  AR,2011
cbsa,37500,Paragould  AR,2012
cbsa,37500,Paragould  AR,2013
cbsa,37500,Paragould  AR,2014
cbsa,37500,Paragould  AR,2015
cbsa,37500,Paragould  AR,2016
cbsa,37500,Paragould  AR,2017
cbsa,37500,Paragould  AR,2018
cbsa,37500,Paragould  AR,2019
cbsa,37500,Paragould  AR,2020
cbsa,37500,Paragould  AR,2021
cbsa,37500,Paragould  AR,2022
cbsa,37500,Paragould  AR,2023
cbsa,33060,Miami  OK,2004
cbsa,33060,Miami  OK,2005
cbsa,33060,Miami  OK,2006
cbsa,33060,Miami  OK,2007
cbsa,33060,Miami  OK,2008
cbsa,33060,Miami  OK,2009
cbsa,33060,Miami  OK,2010
cbsa,33060,Miami  OK,2011
cbsa,33060,Miami  OK,2012
cbsa,33060,Miami  OK,2013
cbsa,33060,Miami  OK,2014
cbsa,33060,Miami  OK,2015
cbsa,33060,Miami  OK,2016
cbsa,33060,Miami  OK,2017
cbsa,33060,Miami  OK,2018
cbsa,33060,Miami  OK,2019
cbsa,33060,Miami  OK,2020
cbsa,33060,Miami  OK,2021
cbsa,33060,Miami  OK,2022
cbsa,33060,Miami  OK,2023
cbsa,44780,Sturgis  MI,2004
cbsa,44780,Sturgis  MI,2005
cbsa,44780,Sturgis  MI,2006
cbsa,44780,Sturgis  MI,2007
cbsa,44780,Sturgis  MI,2008
cbsa,44780,Sturgis  MI,2009
cbsa,44780,Sturgis  MI,2010
cbsa,44780,Sturgis  MI,2011
cbsa,44780,Sturgis  MI,2012
cbsa,44780,Sturgis  MI,2013
cbsa,44780,Sturgis  MI,2014
cbsa,44780,Sturgis  MI,2015
cbsa,44780,Sturgis  MI,2016
cbsa,44780,Sturgis  MI,2017
cbsa,44780,Sturgis  MI,2018
cbsa,44780,Sturgis  MI,2019
cbsa,44780,Sturgis  MI,2020
cbsa,44780,Sturgis  MI,2021
cbsa,44780,Sturgis  MI,2022
cbsa,44780,Sturgis  MI,2023
cbsa,11860,Atchison  KS,2004
cbsa,11860,Atchison  KS,2005
cbsa,11860,Atchison  KS,2006
cbsa,11860,Atchison  KS,2007
cbsa,11860,Atchison  KS,2008
cbsa,11860,Atchison  KS,2009
cbsa,11860,Atchison  KS,2010
cbsa,11860,Atchison  KS,2011
cbsa,11860,Atchison  KS,2012
cbsa,11860,Atchison  KS,2013
cbsa,11860,Atchison  KS,2014
cbsa,11860,Atchison  KS,2015
cbsa,11860,Atchison  KS,2016
cbsa,11860,Atchison  KS,2017
cbsa,11860,Atchison  KS,2018
cbsa,11860,Atchison  KS,2019
cbsa,11860,Atchison  KS,2020
cbsa,11860,Atchison  KS,2021
cbsa,11860,Atchison  KS,2022
cbsa,11860,Atchison  KS,2023
cbsa,36840,Ottawa  KS,2004
cbsa,36840,Ottawa  KS,2005
cbsa,36840,Ottawa  KS,2006
cbsa,36840,Ottawa  KS,2007
cbsa,36840,Ottawa  KS,2008
cbsa,36840,Ottawa  KS,2009
cbsa,36840,Ottawa  KS,2010
cbsa,36840,Ottawa  KS,2011
cbsa,36840,Ottawa  KS,2012
cbsa,36840,Ottawa  KS,2013
cbsa,36840,Ottawa  KS,2014
cbsa,36840,Ottawa  KS,2015
cbsa,36840,Ottawa  KS,2016
cbsa,36840,Ottawa  KS,2017
cbsa,36840,Ottawa  KS,2018
cbsa,36840,Ottawa  KS,2019
cbsa,36840,Ottawa  KS,2020
cbsa,36840,Ottawa  KS,2021
cbsa,36840,Ottawa  KS,2022
cbsa,36840,Ottawa  KS,2023
cbsa,47660,Warrensburg  MO,2004
cbsa,47660,Warrensburg  MO,2005
cbsa,47660,Warrensburg  MO,2006
cbsa,47660,Warrensburg  MO,2007
cbsa,47660,Warrensburg  MO,2008
cbsa,47660,Warrensburg  MO,2009
cbsa,47660,Warrensburg  MO,2010
cbsa,47660,Warrensburg  MO,2011
cbsa,47660,Warrensburg  MO,2012
cbsa,47660,Warrensburg  MO,2013
cbsa,47660,Warrensburg  MO,2014
cbsa,47660,Warrensburg  MO,2015
cbsa,47660,Warrensburg  MO,2016
cbsa,47660,Warrensburg  MO,2017
cbsa,47660,Warrensburg  MO,2018
cbsa,47660,Warrensburg  MO,2019
cbsa,47660,Warrensburg  MO,2020
cbsa,47660,Warrensburg  MO,2021
cbsa,47660,Warrensburg  MO,2022
cbsa,47660,Warrensburg  MO,2023
cbsa,14710,Brattleboro  VT,2004
cbsa,14710,Brattleboro  VT,2005
cbsa,14710,Brattleboro  VT,2006
cbsa,14710,Brattleboro  VT,2007
cbsa,14710,Brattleboro  VT,2008
cbsa,14710,Brattleboro  VT,2009
cbsa,14710,Brattleboro  VT,2010
cbsa,14710,Brattleboro  VT,2011
cbsa,14710,Brattleboro  VT,2012
cbsa,14710,Brattleboro  VT,2013
cbsa,14710,Brattleboro  VT,2014
cbsa,14710,Brattleboro  VT,2015
cbsa,14710,Brattleboro  VT,2016
cbsa,14710,Brattleboro  VT,2017
cbsa,14710,Brattleboro  VT,2018
cbsa,14710,Brattleboro  VT,2019
cbsa,14710,Brattleboro  VT,2020
cbsa,14710,Brattleboro  VT,2021
cbsa,14710,Brattleboro  VT,2022
cbsa,14710,Brattleboro  VT,2023
cbsa,28300,Keene  NH,2004
cbsa,28300,Keene  NH,2005
cbsa,28300,Keene  NH,2006
cbsa,28300,Keene  NH,2007
cbsa,28300,Keene  NH,2008
cbsa,28300,Keene  NH,2009
cbsa,28300,Keene  NH,2010
cbsa,28300,Keene  NH,2011
cbsa,28300,Keene  NH,2012
cbsa,28300,Keene  NH,2013
cbsa,28300,Keene  NH,2014
cbsa,28300,Keene  NH,2015
cbsa,28300,Keene  NH,2016
cbsa,28300,Keene  NH,2017
cbsa,28300,Keene  NH,2018
cbsa,28300,Keene  NH,2019
cbsa,28300,Keene  NH,2020
cbsa,28300,Keene  NH,2021
cbsa,28300,Keene  NH,2022
cbsa,28300,Keene  NH,2023
cbsa,47460,Walla Walla  WA,2004
cbsa,47460,Walla Walla  WA,2005
cbsa,47460,Walla Walla  WA,2006
cbsa,47460,Walla Walla  WA,2007
cbsa,47460,Walla Walla  WA,2008
cbsa,47460,Walla Walla  WA,2009
cbsa,47460,Walla Walla  WA,2010
cbsa,47460,Walla Walla  WA,2011
cbsa,47460,Walla Walla  WA,2012
cbsa,47460,Walla Walla  WA,2013
cbsa,35460,Newport  TN,2004
cbsa,35460,Newport  TN,2005
cbsa,35460,Newport  TN,2006
cbsa,35460,Newport  TN,2007
cbsa,35460,Newport  TN,2008
cbsa,35460,Newport  TN,2009
cbsa,35460,Newport  TN,2010
cbsa,35460,Newport  TN,2011
cbsa,35460,Newport  TN,2012
cbsa,35460,Newport  TN,2013
cbsa,35460,Newport  TN,2014
cbsa,35460,Newport  TN,2015
cbsa,35460,Newport  TN,2016
cbsa,35460,Newport  TN,2017
cbsa,35460,Newport  TN,2018
cbsa,35460,Newport  TN,2019
cbsa,35460,Newport  TN,2020
cbsa,35460,Newport  TN,2021
cbsa,35460,Newport  TN,2022
cbsa,35460,Newport  TN,2023
cbsa,42940,Sevierville  TN,2004
cbsa,42940,Sevierville  TN,2005
cbsa,42940,Sevierville  TN,2006
cbsa,42940,Sevierville  TN,2007
cbsa,42940,Sevierville  TN,2008
cbsa,42940,Sevierville  TN,2009
cbsa,42940,Sevierville  TN,2010
cbsa,42940,Sevierville  TN,2011
cbsa,42940,Sevierville  TN,2012
cbsa,42940,Sevierville  TN,2013
cbsa,42940,Sevierville  TN,2014
cbsa,42940,Sevierville  TN,2015
cbsa,42940,Sevierville  TN,2016
cbsa,42940,Sevierville  TN,2017
cbsa,42940,Sevierville  TN,2018
cbsa,42940,Sevierville  TN,2019
cbsa,42940,Sevierville  TN,2020
cbsa,42940,Sevierville  TN,2021
cbsa,42940,Sevierville  TN,2022
cbsa,42940,Sevierville  TN,2023
cbsa,43890,Sparta  WI,2004
cbsa,43890,Sparta  WI,2005
cbsa,43890,Sparta  WI,2006
cbsa,43890,Sparta  WI,2007
cbsa,43890,Sparta  WI,2008
cbsa,43890,Sparta  WI,2009
cbsa,43890,Sparta  WI,2010
cbsa,43890,Sparta  WI,2011
cbsa,43890,Sparta  WI,2012
cbsa,43890,Sparta  WI,2013
cbsa,43890,Sparta  WI,2014
cbsa,43890,Sparta  WI,2015
cbsa,43890,Sparta  WI,2016
cbsa,43890,Sparta  WI,2017
cbsa,43890,Sparta  WI,2018
cbsa,43890,Sparta  WI,2019
cbsa,43890,Sparta  WI,2020
cbsa,43890,Sparta  WI,2021
cbsa,43890,Sparta  WI,2022
cbsa,43890,Sparta  WI,2023
cbsa,35340,New Iberia  LA,2004
cbsa,35340,New Iberia  LA,2005
cbsa,35340,New Iberia  LA,2006
cbsa,35340,New Iberia  LA,2007
cbsa,35340,New Iberia  LA,2008
cbsa,35340,New Iberia  LA,2009
cbsa,35340,New Iberia  LA,2010
cbsa,35340,New Iberia  LA,2011
cbsa,35340,New Iberia  LA,2012
cbsa,35340,New Iberia  LA,2013
cbsa,35340,New Iberia  LA,2014
cbsa,35340,New Iberia  LA,2015
cbsa,35340,New Iberia  LA,2016
cbsa,35340,New Iberia  LA,2017
cbsa,35340,New Iberia  LA,2018
cbsa,35340,New Iberia  LA,2019
cbsa,35340,New Iberia  LA,2020
cbsa,35340,New Iberia  LA,2021
cbsa,35340,New Iberia  LA,2022
cbsa,35340,New Iberia  LA,2023
cbsa,36660,Opelousas  LA,2004
cbsa,36660,Opelousas  LA,2005
cbsa,36660,Opelousas  LA,2006
cbsa,36660,Opelousas  LA,2007
cbsa,36660,Opelousas  LA,2008
cbsa,36660,Opelousas  LA,2009
cbsa,36660,Opelousas  LA,2010
cbsa,36660,Opelousas  LA,2011
cbsa,36660,Opelousas  LA,2012
cbsa,36660,Opelousas  LA,2013
cbsa,36660,Opelousas  LA,2014
cbsa,36660,Opelousas  LA,2015
cbsa,36660,Opelousas  LA,2016
cbsa,36660,Opelousas  LA,2017
cbsa,36660,Opelousas  LA,2018
cbsa,36660,Opelousas  LA,2019
cbsa,36660,Opelousas  LA,2020
cbsa,36660,Opelousas  LA,2021
cbsa,36660,Opelousas  LA,2022
cbsa,36660,Opelousas  LA,2023
cbsa,23140,Frankfort  IN,2004
cbsa,23140,Frankfort  IN,2005
cbsa,23140,Frankfort  IN,2006
cbsa,23140,Frankfort  IN,2007
